"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"WormBase.Gene.ID"	"Public.Name"	"Sequence.Name"	"Other.Name"	"Protein.Domain"	"UniProt"	"Reference.UniProt.ID"	"Interacting.Gene"	"Expr_pattern.Tissue"	"Gene.Ontology.Association"	"Concise.Description"	"Automated.Description"
"CELE_ZK39.5"	10,5233122234729	5,74766523768131	1,83448425822764	3,13312322627087	0,00172956813223221	0,0210203865049858	"WBGene00013930"	"clec-96"	"ZK39.5"	"CELE_ZK39.5"	"CE19316|HMMPANTHER:PTHR23124|HMMPANTHER:PTHR23124:SF144|PFSCAN:PS50041|SMART:SM00034|PFAM:PF00059|SUPERFAMILY:SSF56436|INTERPRO:IPR001304|INTERPRO:IPR016186|INTERPRO:IPR016187"	"Q9XUI5"	"Q9XUI5"	"N.A."	"N.A."	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity."
"CELE_W06G6.17"	10,1620877048285	5,70436880108304	1,38277743292899	4,1252978716901	3,70255237198722e-05	0,0012078221576652	"WBGene00086565"	"W06G6.17"	"W06G6.17"	"CELE_W06G6.17"	"N.A."	"B5BM44"	"B5BM44"	"N.A."	"N.A."	"N.A."	"N.A."	"Is affected by several genes including daf-16\; daf-2\; and daf-12 based on RNA-seq studies. Is affected by five chemicals including Psoralens\; allantoin\; and Sirolimus based on RNA-seq studies."
"CELE_T20D3.1"	5,00604650311041	5,66289604795851	2,07700029278867	2,72647821361415	0,00640141784082834	0,0516700140416301	"WBGene00011855"	"clec-183"	"T20D3.1"	"CELE_T20D3.1"	"CE03670|HMMPANTHER:PTHR23124|HMMPANTHER:PTHR23124:SF136|SMART:SM00034|SUPERFAMILY:SSF56436|INTERPRO:IPR001304|INTERPRO:IPR016186|INTERPRO:IPR016187"	"O01253"	"O01253"	"N.A."	"N.A."	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity."
"CELE_F08E10.7"	9,15883763619284	5,55181340077212	2,06287105001939	2,69130414173001	0,00711732760161653	0,0550498458789715	"WBGene00008575"	"scl-24"	"F08E10.7"	"CELE_F08E10.7"	"CE18577|SMART:SM00198|PFAM:PF00188|SUPERFAMILY:SSF55797|INTERPRO:IPR014044|INTERPRO:IPR035940"	"Q9XXP4"	"Q9XXP4"	"C30F12.4|Physical"	"N.A."	"extracellular space"	"N.A."	"Is affected by several genes including daf-16\; daf-2\; and skn-1 based on microarray and RNA-seq studies. Is affected by sixteen chemicals including 1-methylnicotinamide\; Mercuric Chloride\; and Tunicamycin based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: Cysteine-rich secretory protein family\; CAP domain\; and CAP superfamily."
"CELE_C06E1.6"	4,49592197156367	5,50751925689412	2,08737594381239	2,63848937859999	0,00832763090479534	0,0610785130359822	"WBGene00015521"	"fipr-16"	"C06E1.6"	"CELE_C06E1.6"	"CE00061|HMMPANTHER:PTHR39380|HMMPANTHER:PTHR39380:SF1|PFAM:PF10917|INTERPRO:IPR024415"	"P34301"	"P34301"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in male based on RNA-seq studies. Is affected by several genes including daf-2\; age-1\; and rrf-3 based on microarray and RNA-seq studies. Is affected by nine chemicals including Tunicamycin\; Alovudine\; and stavudine based on microarray and RNA-seq studies. Is predicted to encode a protein with the following domains: Fungus-induced protein and Fungus-induced protein."
"CELE_T16G12.10"	21,3242692404121	5,46432958348593	1,67364509579093	3,26492731178686	0,00109492170772186	0,015018814636357	"WBGene00044222"	"T16G12.10"	"T16G12.10"	"CELE_T16G12.10"	"CE47512|HMMPANTHER:PTHR36519:SF3|HMMPANTHER:PTHR36519"	"G8JZ70"	"G8JZ70"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in male based on RNA-seq studies. Is affected by several genes including rrf-3\; eat-2\; and sma-2 based on RNA-seq studies. Is affected by eight chemicals including Alovudine\; stavudine\; and allantoin based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domain: ."
"CELE_M151.2"	4,30635761168093	5,45110772452437	1,64369334087736	3,31637756810204	0,000911925343089122	0,0132275831393383	"WBGene00019794"	"M151.2"	"M151.2"	"CELE_M151.2"	"N.A."	"O17119"	"O17119"	"N.A."	"N.A."	"centrosome, cytoplasm, cytoplasmic microtubule organization, cytoskeleton-dependent intracellular transport, dynein light intermediate chain binding, microtubule binding"	"N.A."	"Is predicted to enable dynein light intermediate chain binding activity and microtubule binding activity."
"CELE_F26D11.9"	13,8605493646176	5,42117919977371	1,99079331793101	2,72312507327875	0,00646675704709378	0,0520041993993467	"WBGene00017824"	"clec-217"	"F26D11.9"	"CELE_F26D11.9"	"CE17711|HMMPANTHER:PTHR23124:SF139|HMMPANTHER:PTHR23124|SUPERFAMILY:SSF56436|INTERPRO:IPR016186|INTERPRO:IPR016187"	"O61964"	"O61964"	"N.A."	"N.A."	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity."
"CELE_Y52B11A.5"	20,440562968796	5,40065670147964	1,66262515672938	3,24827077205033	0,00116108721027169	0,0156345706992801	"WBGene00013125"	"clec-92"	"Y52B11A.5"	"CELE_Y52B11A.5"	"CE20294|HMMPANTHER:PTHR23124|HMMPANTHER:PTHR23124:SF130|SMART:SM00034|SUPERFAMILY:SSF56436|INTERPRO:IPR001304|INTERPRO:IPR016186|INTERPRO:IPR016187"	"Q9XWF3"	"Q9XWF3"	"N.A."	"N.A."	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity."
"CELE_Y51H4A.26"	14,4753125564343	5,35196670817709	1,73258642785604	3,08900417441213	0,00200828617236099	0,0231397849475465	"WBGene00013120"	"fipr-28"	"Y51H4A.26"	"CELE_Y51H4A.26"	"N.A."	"Q95Q19"	"Q95Q19"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in male based on RNA-seq studies. Is affected by several genes including age-1\; rrf-3\; and sma-2 based on microarray and RNA-seq studies. Is affected by seven chemicals including Alovudine\; stavudine\; and Psoralens based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domain: ."
"CELE_C45H4.14"	7,98833196507282	5,34656704435978	1,41063068109542	3,79019619806363	0,000150528339088422	0,00354560179970658	"WBGene00016695"	"C45H4.14"	"C45H4.14"	"CELE_C45H4.14"	"N.A."	"H2KZB9, Q8IA69"	"H2KZB9"	"N.A."	"germ line"	"N.A."	"N.A."	"Is expressed in germ line."
"CELE_C06E2.9"	4,002546799536	5,3394621135482	2,13820533104712	2,49716995651365	0,0125188940196674	0,0805257630210017	"WBGene00044579"	"C06E2.9"	"C06E2.9"	"CELE_C06E2.9"	"N.A."	"Q4PIW4"	"Q4PIW4"	"smo-1|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in male based on RNA-seq studies. Is affected by several genes including daf-2\; rrf-3\; and elt-2 based on microarray\; RNA-seq\; and proteomic studies. Is affected by six chemicals including Zidovudine\; Psoralens\; and allantoin based on RNA-seq and microarray studies."
"CELE_W10G11.2"	7,89431205473325	5,33584528413751	1,43759541219913	3,71164601588086	0,000205915826247989	0,00447192963605138	"WBGene00021135"	"W10G11.2"	"W10G11.2"	"CELE_W10G11.2"	"CE36028|PIRSF:PIRSF015697|PFAM:PF01579|INTERPRO:IPR002542|INTERPRO:IPR016638"	"O44921"	"O44921"	"N.A."	"N.A."	"N.A."	"N.A."	"Is affected by several genes including daf-16\; daf-12\; and hsf-1 based on microarray and RNA-seq studies. Is affected by fourteen chemicals including Rifampin\; mianserin\; and D-glucopyranose based on microarray and RNA-seq studies. Is predicted to encode a protein with the following domains: Domain of unknown function (DUF19)\; Domain of unknown function DUF19\; and Uncharacterised protein family UPF0376."
"CELE_F45C12.7"	14,8436574907601	5,33018936365905	1,21972316081884	4,36999930384262	1,24246932641831e-05	0,000508499323014192	"WBGene00018438"	"btb-6"	"F45C12.7"	"CELE_F45C12.7"	"CE10448|HMMPANTHER:PTHR22744|HMMPANTHER:PTHR22744:SF9|PFSCAN:PS50097|SMART:SM00225|PFAM:PF00651|SUPERFAMILY:SSF54695|INTERPRO:IPR000210|INTERPRO:IPR011333"	"O16741"	"O16741"	"rad-23|Physical"	"N.A."	"N.A."	"N.A."	"Is enriched in BAG\; germ line\; hypodermis\; and pharyngeal muscle cell based on tiling array and RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and rrf-3 based on microarray\; tiling array\; and RNA-seq studies. Is affected by fifteen chemicals including hydrogen sulfide\; rotenone\; and Alovudine based on microarray and RNA-seq studies. Is predicted to encode a protein with the following domains: BTB\/POZ domain\; BTB\/POZ domain\; and SKP1\/BTB\/POZ domain superfamily."
"CELE_W02D7.10"	38,3189552628493	5,31757937357797	2,01972007172313	2,63282988965955	0,0084676746170231	0,0618148175576972	"WBGene00020945"	"clec-219"	"W02D7.10"	"CELE_W02D7.10"	"CE28500|SUPERFAMILY:SSF56436|INTERPRO:IPR016186|INTERPRO:IPR016187"	"Q960A6"	"Q960A6"	"lin-10|Physical"	"vas deferens"	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity. Is expressed in vas deferens."
"CELE_D1022.2"	7,72896019866709	5,30223539582219	2,17313623081093	2,439900140933	0,0146913223466203	0,0899065107342429	"WBGene00017021"	"D1022.2"	"D1022.2"	"CELE_D1022.2"	"CE02576|SUPERFAMILY:SSF82895|INTERPRO:IPR036383"	"Q18928"	"Q18928"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in PLM\; body wall muscle cell\; and in male based on tiling array and RNA-seq studies. Is affected by several genes including rrf-3\; daf-12\; and elt-2 based on microarray and RNA-seq studies. Is affected by eight chemicals including Alovudine\; stavudine\; and Psoralens based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domain: Thrombospondin type-1 (TSP1) repeat superfamily."
"CELE_F46A8.5"	7,57566804767058	5,27277488457168	2,2062609890538	2,38991438942726	0,0168523005604688	0,0991270361823161	"WBGene00009748"	"F46A8.5"	"F46A8.5"	"CELE_F46A8.5"	"CE10566|HMMPANTHER:PTHR11346:SF116|HMMPANTHER:PTHR11346|PFSCAN:PS51304|SMART:SM00276|SMART:SM00908|PFAM:PF00337|SUPERFAMILY:SSF49899|INTERPRO:IPR001079|INTERPRO:IPR013320|INTERPRO:IPR044156"	"O01331"	"O01331"	"lin-2|Physical"	"N.A."	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity. Is an ortholog of human LGALS12 (galectin 12)."
"CELE_Y47D7A.18"	7,62029720469965	5,26984227483323	1,72214485941955	3,06004587593719	0,00221303090316869	0,0248985192730367	"WBGene00235165"	"Y47D7A.18"	"Y47D7A.18"	"Y47D7A.i, Y47D7A.i, CELE_Y47D7A.18"	"CE48452|HMMPANTHER:PTHR35575|HMMPANTHER:PTHR35575:SF1|PRINTS:PR01217"	"S6FD25"	"S6FD25"	"csr-1|Physical"	"N.A."	"N.A."	"N.A."	"Is affected by several genes including daf-2\; rrf-3\; and eat-2 based on RNA-seq and microarray studies. Is affected by allantoin based on microarray studies. Is predicted to encode a protein with the following domain: ."
"CELE_K03B8.5"	7,04185702174256	5,15240341467693	2,10246546977519	2,45064829303849	0,0142599210504573	0,0880265039349886	"WBGene00003538"	"nas-19"	"K03B8.5"	"CELE_K03B8.5"	"CE47588|HMMPANTHER:PTHR10127|HMMPANTHER:PTHR10127:SF786|PFSCAN:PS51864|PIRSF:PIRSF036365|PRINTS:PR00480|SMART:SM00235|PFAM:PF01400|SUPERFAMILY:SSF55486|INTERPRO:IPR001506|INTERPRO:IPR006026|INTERPRO:IPR017050|INTERPRO:IPR024079|Active_site"	"Q21181"	"Q21181"	"N.A."	"intestine, marginal cell, pharyngeal muscle cell, pharynx, rectal gland cell, reproductive system, spermatheca, vulva"	"extracellular region, hydrolase activity, metal ion binding, metalloendopeptidase activity, metallopeptidase activity, molting cycle, collagen and cuticulin-based cuticle, peptidase activity, proteolysis, zinc ion binding"	"nas-19 encodes an astacin-like metalloprotease\; large-scale expression studies reveal that a nas-19::GFP promoter fusion is expressed in the pharynx, intestine, vulva, and reproductive system."	"Is predicted to enable metalloendopeptidase activity. Is expressed in marginal cell\; pharyngeal muscle cell\; rectal gland cell\; and spermatheca."
"CELE_Y17G9A.4"	3,42181807523355	5,11810993563621	1,89211233250676	2,70497150074356	0,00683102497439754	0,0538232301292475	"WBGene00021197"	"Y17G9A.4"	"Y17G9A.4"	"CELE_Y17G9A.4"	"CE48527|HMMPANTHER:PTHR31464:SF4|HMMPANTHER:PTHR31464|PFAM:PF05075|INTERPRO:IPR007767"	"Q9N484"	"Q9N484"	"N.A."	"N.A."	"integral component of membrane, membrane"	"N.A."	"Is affected by several genes including daf-2\; skn-1\; and eat-2 based on microarray\; tiling array\; and RNA-seq studies. Is affected by fourteen chemicals including rotenone\; Tunicamycin\; and multi-walled carbon nanotube based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: Protein of unknown function (DUF684) and Protein of unknown function DUF684."
"CELE_T01G5.7"	18,8497987704954	5,0747225593258	1,05988282171114	4,78800340506778	1,68448791172243e-06	0,000105459462754422	"WBGene00011342"	"T01G5.7"	"T01G5.7"	"CELE_T01G5.7"	"CE42440|HMMPANTHER:PTHR22791:SF6|HMMPANTHER:PTHR22791|PFSCAN:PS50089|SCANPROSITE:PS00518|SMART:SM00184|PFAM:PF13639|SUPERFAMILY:SSF57850|INTERPRO:IPR001841|INTERPRO:IPR013083|Active_site"	"O18012"	"O18012"	"N.A."	"N.A."	"metal ion binding"	"N.A."	"Is predicted to enable metal ion binding activity."
"CELE_F25E5.3"	27,3779226884799	4,97254262775692	1,55244955947813	3,20303007424505	0,0013598977886953	0,0176413362887902	"WBGene00017784"	"F25E5.3"	"F25E5.3"	"CELE_F25E5.3"	"CE07137|HMMPANTHER:PTHR22596:SF5|HMMPANTHER:PTHR22596|PFAM:PF03761|SUPERFAMILY:SSF50494|INTERPRO:IPR005514|INTERPRO:IPR009003|INTERPRO:IPR043504"	"O76653"	"O76653"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in several structures, including Z1.p\; Z4.a\; germ line\; male distal tip cell\; and in male based on proteomic\; RNA-seq\; and microarray studies. Is affected by several genes including daf-2\; rrf-3\; and eat-2 based on microarray and RNA-seq studies. Is affected by six chemicals including Zidovudine\; allantoin\; and Sirolimus based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: Nematode trypsin-6-like family\; Chymotrypsin family Peptidase-S1\; Peptidase S1, PA clan\; and Peptidase S1, PA clan, chymotrypsin-like fold."
"CELE_F58A4.1"	26,4521111147441	4,97001660607734	1,36028113895561	3,65366868932197	0,000258519808091816	0,0053250982398622	"WBGene00010226"	"F58A4.1"	"F58A4.1"	"CELE_F58A4.1"	"N.A."	"P34468"	"P34468"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in amphid sheath cell\; male-specific anatomical entity\; and in male based on RNA-seq and microarray studies. Is affected by several genes including rrf-3\; eat-2\; and clk-1 based on microarray\; tiling array\; and RNA-seq studies. Is affected by nine chemicals including Alovudine\; stavudine\; and Zidovudine based on RNA-seq and microarray studies."
"CELE_F36G9.11"	11,2554909228971	4,95784492527233	1,71987278519533	2,88268118895158	0,00394306293674785	0,0374446896301517	"WBGene00009487"	"clec-232"	"F36G9.11"	"CELE_F36G9.11"	"CE15988|HMMPANTHER:PTHR47517:SF3|HMMPANTHER:PTHR47517|PFSCAN:PS50041|SMART:SM00034|SUPERFAMILY:SSF56436|INTERPRO:IPR001304|INTERPRO:IPR016186|INTERPRO:IPR016187"	"O45469"	"O45469"	"smo-1|Physical"	"N.A."	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity."
"CELE_Y18D10A.2"	10,6563222489975	4,87797357448223	1,82709322438495	2,66980004598522	0,00758964289230192	0,0573332126464744	"WBGene00012475"	"Y18D10A.2"	"Y18D10A.2"	"CELE_Y18D10A.2"	"CE43284|HMMPANTHER:PTHR13234|HMMPANTHER:PTHR13234:SF25|PFAM:PF03227|INTERPRO:IPR004911"	"Q9XW24"	"Q9XW24"	"N.A."	"N.A."	"oxidoreductase activity, oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor"	"N.A."	"Is predicted to enable oxidoreductase activity. Is an ortholog of human IFI30 (IFI30 lysosomal thiol reductase)."
"CELE_Y59H11AR.5"	5,45672046864566	4,78604317586705	1,89245009980025	2,52901948451493	0,0114381677110725	0,0760577181743087	"WBGene00044511"	"clec-181"	"Y59H11AR.5"	"CELE_Y59H11AR.5"	"CE49633|HMMPANTHER:PTHR23124|HMMPANTHER:PTHR23124:SF129|PFSCAN:PS50041|SMART:SM00034|PFAM:PF00059|SUPERFAMILY:SSF56436|INTERPRO:IPR001304|INTERPRO:IPR016186|INTERPRO:IPR016187"	"Q4R152"	"Q4R152"	"N.A."	"N.A."	"carbohydrate binding"	"N.A."	"Is predicted to enable carbohydrate binding activity."
"CELE_Y41C4A.16"	63,3261296759041	4,7551459558699	0,8521588507053	5,58011684316164	2,40357067529165e-08	2,79693115968826e-06	"WBGene00000670"	"col-95"	"Y41C4A.16"	"CELE_Y41C4A.16"	"CE33480|HMMPANTHER:PTHR24637:SF230|HMMPANTHER:PTHR24637|SMART:SM01088|PFAM:PF01484|PFAM:PF01391|INTERPRO:IPR002486|INTERPRO:IPR008160"	"Q86MP1"	"Q86MP1"	"N.A."	"N.A."	"integral component of membrane, membrane, structural constituent of cuticle"	"col-95 encodes a collagen."	"Is predicted to be a structural constituent of cuticle."
"CELE_C16C8.19"	12,9843899650664	4,75459725168257	1,94073002390031	2,44990142530346	0,0142895328652127	0,0881566145037834	"WBGene00015856"	"C16C8.19"	"C16C8.19"	"CELE_C16C8.19"	"N.A."	"Q95ZM7"	"Q95ZM7"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in male based on RNA-seq studies. Is affected by several genes including daf-2\; rrf-3\; and eat-2 based on tiling array\; RNA-seq\; and microarray studies. Is affected by six chemicals including Alovudine\; stavudine\; and allantoin based on RNA-seq studies."
"CELE_B0513.90"	5,33528724658257	4,73520307076058	1,82510238440952	2,59448626620066	0,00947323982472171	0,066654092638312	"WBGene00235301"	"B0513.90"	"B0513.90"	"CELE_B0513.90"	"CE48785|HMMPANTHER:PTHR36519|HMMPANTHER:PTHR36519:SF2"	"U4PCG5"	"U4PCG5"	"N.A."	"N.A."	"N.A."	"N.A."	"Is affected by hrpr-1 and adr-1 based on RNA-seq studies. Is affected by six chemicals including Zidovudine\; allantoin\; and Sirolimus based on RNA-seq studies. Is predicted to encode a protein with the following domain: ."
"CELE_F38A5.14"	5,2492519076418	4,72163063966736	1,57278195065731	3,00208852072218	0,00268134193531971	0,0286174981501986	"WBGene00018170"	"nspb-1"	"F38A5.14"	"CELE_F38A5.14"	"CE38598|PFAM:PF07312|INTERPRO:IPR009924"	"Q7YXG9"	"Q7YXG9"	"N.A."	"N.A."	"N.A."	"N.A."	"Is enriched in pharynx based on RNA-seq studies. Is affected by several genes including daf-16\; daf-2\; and rrf-3 based on quantitative PCR\; tiling array\; RNA-seq\; and microarray studies. Is affected by fifteen chemicals including Tunicamycin\; multi-walled carbon nanotube\; and Vitamin B 12 based on RNA-seq and microarray studies. Is predicted to encode a protein with the following domains: Protein of unknown function (DUF1459) and Protein of unknown function DUF1459."
"CELE_T15B7.3"	382,815482957098	4,66226831578574	1,39993405425838	3,33034852720659	0,00086737341338302	0,0128077212451529	"WBGene00000716"	"col-143"	"T15B7.3"	"CELE_T15B7.3"	"CE13652|HMMPANTHER:PTHR24637|HMMPANTHER:PTHR24637:SF309|SMART:SM01088|PFAM:PF01391|PFAM:PF01484|INTERPRO:IPR002486|INTERPRO:IPR008160"	"O17038"	"O17038"	"smo-1|Physical"	"N.A."	"integral component of membrane, membrane, structural constituent of cuticle"	"N.A."	"Is predicted to be a structural constituent of cuticle."
"CELE_Y47D7A.1"	9,42989877781881	4,64850494322478	1,26894735147646	3,66327644548537	0,000249009545375506	0,00519786591839393	"WBGene00004813"	"skr-7"	"Y47D7A.1"	"CELE_Y47D7A.1"	"CE22054|HMMPANTHER:PTHR11165|HMMPANTHER:PTHR11165:SF54|PIRSF:PIRSF028729|SMART:SM00512|PFAM:PF03931|PFAM:PF01466|SUPERFAMILY:SSF54695|SUPERFAMILY:SSF81382|INTERPRO:IPR001232|INTERPRO:IPR011333|INTERPRO:IPR016072|INTERPRO:IPR016073|INTERPRO:IPR016897|INTERPRO:IPR036296"	"G5EDY3"	"G5EDY3"	"cul-1|Physical, enri-2|Physical, met-2|Physical, zen-4|Physical"	"N.A."	"cullin family protein binding, cytoplasm, negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage, nucleus, protein ubiquitination, SCF-dependent proteasomal ubiquitin-dependent protein catabolic process, ubiquitin-dependent protein catabolic process"	"The skr-7 gene encodes a homolog of Skp1 in S. cerevisiae that is required for posterior body morphogenesis, embryonic and larval development, and cell proliferation."	"Is predicted to enable cullin family protein binding activity. Is involved in negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage. Is an ortholog of human SKP1 (S-phase kinase associated protein 1)."
